",user_left,user_right,read_set_similarity,read_list_distance,read_list_similarity"
"0,AnastasiyaKorotynskaya,ChizhovaKseniya,0.02531645569620253,0.0061162653263812095,0.0001548421601615496"
"0,AnastasiyaKorotynskaya,DaryaGrishko,0.02531645569620253,0.020063337725868324,0.0005079326006548943"
"0,AnastasiyaKorotynskaya,Fate_7,0.0410958904109589,0.016008598617256453,0.0006578876144077994"
"0,AnastasiyaKorotynskaya,Isinca,0.020202020202020204,0.017513475693043734,0.0003538075897584593"
"0,AnastasiyaKorotynskaya,Silisa,0.02631578947368421,0.0061162653263812095,0.00016095435069424235"
"0,AnastasiyaKorotynskaya,TonyaBidenko,0.05063291139240506,0.005834977178543865,0.00029544188245791725"
"0,AnastasiyaKorotynskaya,YoriMe,0.031578947368421054,0.005063323673818121,0.00015989443180478276"
"0,AnastasiyaKorotynskaya,Zurahi,0.0379746835443038,0.005063323673818121,0.00019227811419562484"
"0,AnastasiyaKorotynskaya,dashagumerova,0.02531645569620253,0.0061162653263812095,0.0001548421601615496"
"0,AnastasiyaKorotynskaya,inkach,0.02531645569620253,0.0061162653263812095,0.0001548421601615496"
"0,AnastasiyaKorotynskaya,julia_vasilieva_,0.0759493670886076,0.01409939649070091,0.0010708402398000691"
"0,AnastasiyaKorotynskaya,llmwmw,0.02531645569620253,0.0061162653263812095,0.0001548421601615496"
"0,AnastasiyaKorotynskaya,tatiana-sh,0.02531645569620253,0.0013821706674902456,3.499166246810748e-05"
"0,AnastasiyaKovacheva,AleksandraYuneviliya,0.02040816326530612,0.0061162653263812095,0.00012482174135471856"
"0,AnastasiyaKovacheva,Amelkovich,0.028985507246376812,0.009007569589676745,0.0002610889736138187"
"0,AnastasiyaKovacheva,Ariciuta,0.02564102564102564,0.015216441182063223,0.0003901651585144416"
"0,AnastasiyaKovacheva,FehnelReversis,0.04477611940298507,0.0061162653263812095,0.0002738626265543825"
"0,AnastasiyaKovacheva,Gabrielle,0.02564102564102564,0.015663356752696256,0.0004016245321204168"
"0,AnastasiyaKovacheva,GallagherA,0.02531645569620253,0.005308206173448737,0.00013438496641642373"
"0,AnastasiyaKovacheva,GrindelandRemex,0.05063291139240506,0.018131861882458966,0.0009180689560738717"
"0,AnastasiyaKovacheva,IraAvdeeva,0.02531645569620253,0.029857499854668124,0.000755886072270079"
"0,AnastasiyaKovacheva,KalokeriFox,0.02666666666666667,0.031722676290642404,0.0008459380344171308"
"0,AnastasiyaKovacheva,Kirvida,0.02531645569620253,0.006116265326381098,0.0001548421601615468"
"0,AnastasiyaKovacheva,Marina_zotova_,0.02531645569620253,0.029857499854668124,0.000755886072270079"
"0,AnastasiyaKovacheva,Nika_Ibrahimova,0.02564102564102564,0.029857499854668124,0.0007655769193504647"
"0,AnastasiyaKovacheva,PartySun,0.03076923076923077,0.029857499854668124,0.0009186923032205577"
"0,AnastasiyaKovacheva,SunnyJenny,0.02531645569620253,0.015663356752696256,0.0003965406772834495"
"0,AnastasiyaKovacheva,TanyaShilova16,0.02531645569620253,0.11764705882352944,0.002978406552494416"
"0,AnastasiyaKovacheva,VeraBee,0.03076923076923077,0.06257472799023478,0.001925376245853378"
"0,AnastasiyaKovacheva,ViktoriyaNovruzova,0.041666666666666664,0.006440875980475491,0.0002683698325198121"
"0,AnastasiyaKovacheva,YurkinTop,0.0379746835443038,0.007219039723404319,0.00027414074899003745"
"0,AnastasiyaKovacheva,black322,0.05128205128205128,0.06335829453757824,0.003249143309619397"
"0,AnastasiyaKovacheva,fomenckonikita23,0.02857142857142857,0.009007569589676745,0.0002573591311336213"
"0,AnastasiyaKovacheva,kalipssa,0.05128205128205128,0.016008598617256453,0.0008209537752439206"
"0,AnastasiyaKovacheva,marie23,0.02531645569620253,0.0061162653263812095,0.0001548421601615496"
"0,AnastasiyaKovacheva,marnu,0.06329113924050633,0.011439384356994653,0.0007240116681642186"
"0,AnastasiyaKovacheva,olgavalenta1,0.029411764705882353,0.0061162653263812095,0.00017989015665827087"
"0,AnastasiyaKovacheva,pospelovavera4,0.029850746268656716,0.0061162653263812095,0.00018257508436958833"
"0,AnastasiyaKovacheva,ramaxa96,0.02247191011235955,0.06257472799023478,0.0014061736627019052"
"0,AnastasiyaKovacheva,tzgxrv4ppd,0.039473684210526314,0.042602397385743895,0.0016816735810162063"
"0,AnastasiyaKovacheva,vi_leta,0.038461538461538464,0.020204102886728914,0.0007770808802588044"
"0,AnastasiyaKovacheva,vsyavselennaya,0.02531645569620253,0.09626216110646124,0.0024370167368724365"
"0,AnastasiyaKrasavina,AlfiVi,0.02564102564102564,0.009852457023325822,0.0002526271031622006"
"0,AnastasiyaKrasavina,DarinaKonstantinova668,0.01694915254237288,0.01941932430907989,0.0003291410899844049"
"0,AnastasiyaKrasavina,EricHayes,0.03361344537815126,0.00506332367381801,0.00017019575374178185"
"0,AnastasiyaKrasavina,GeneralAnna,0.016666666666666666,0.010050506338833531,0.00016750843898055885"
"0,AnastasiyaKrasavina,KatBaskerville,0.01694915254237288,0.009852457023325711,0.00016699079700552053"
"0,AnastasiyaKrasavina,Kulifan,0.03333333333333333,0.010050506338833531,0.0003350168779611177"
"0,AnastasiyaKrasavina,Lismanchevsky,0.01680672268907563,0.06257472799023478,0.0010516761006762148"
"0,AnastasiyaKrasavina,Nicolody,0.025423728813559324,0.006121783213145493,0.00015563855626641085"
"0,AnastasiyaKrasavina,Tori_213,0.017094017094017096,0.031722676290642404,0.0005422679707802121"
"0,AnastasiyaKrasavina,ValeriaMitchenko,0.016666666666666666,0.07390764023045227,0.001231794003840871"
"0,AnastasiyaKrasavina,dianaostankova24,0.025210084033613446,0.0076174574595956335,0.00019203674267888153"
"0,AnastasiyaKrasavina,katoftheday,0.05405405405405406,0.015905458851066312,0.0008597545324900709"
"0,AnastasiyaKrasavina,kitorozhek,0.03361344537815126,0.011428946775838944,0.0003841662781794603"
"0,AnastasiyaKrasavina,kotyarko,0.041666666666666664,0.006416492306523192,0.00026735384610513296"
"0,AnastasiyaKrasavina,llanaa,0.02877697841726619,0.05072610991612392,0.0014597441702481704"
"0,AnastasiyaKrasavina,morgenstern19,0.01680672268907563,0.0004879239129211843,8.20040189783503e-06"
"0,AnastasiyaKrasavina,vbpvs,0.05,0.04097435145826556,0.002048717572913278"
"0,AnastasiyaKrasavina,veter_chitaet,0.04201680672268908,0.01941932430907989,0.0008159379961798273"
"0,AnastasiyaKubaevskaya,EllestadPhene,0.02531645569620253,0.005308206173448737,0.00013438496641642373"
"0,AnastasiyaKubaevskaya,OlgaTamkovich,0.02531645569620253,0.031722676290642404,0.0008031057288770229"
"0,AnastasiyaKubaevskaya,TatyanaMarkova356,0.025,0.010050506338833531,0.0002512626584708383"
"0,AnastasiyaKubaevskaya,books_shadow,0.0375,0.031722676290642404,0.0011896003608990902"
"0,AnastasiyaKubaevskaya,dasha_horn,0.025,0.010050506338833531,0.0002512626584708383"
"0,AnastasiyaKubaevskaya,efim_off,0.025,0.0017256268250042117,4.31406706251053e-05"
"0,AnastasiyaKubaevskaya,kiskiskis26,0.023529411764705882,0.029857499854668124,0.0007025294083451324"
"0,AnastasiyaKubaevskaya,marrimarina,0.025,0.023812939816047263,0.0005953234954011816"
"0,AnastasiyaLitvinenko774,AkiraXD,0.0375,0.020204102886728803,0.00075765385825233"
"0,AnastasiyaLitvinenko774,Alice_de_Winter,0.02531645569620253,0.004106793532296149,0.00010396945651382656"
"0,AnastasiyaLitvinenko774,Arietti,0.025,0.005308206173448737,0.00013270515433621844"
"0,AnastasiyaLitvinenko774,Ginger_01,0.025,0.0061162653263812095,0.00015290663315953025"
"0,AnastasiyaLitvinenko774,Grigorieva_E,0.02531645569620253,0.031722676290642404,0.0008031057288770229"
"0,AnastasiyaLitvinenko774,HannaDayzy,0.02,0.031722676290642404,0.0006344535258128481"
"0,AnastasiyaLitvinenko774,INS1998,0.02531645569620253,0.0022148421433909604,5.6071952997239505e-05"
"0,AnastasiyaLitvinenko774,Jagoda_books,0.02564102564102564,0.009852457023325711,0.0002526271031621977"
"0,AnastasiyaLitvinenko774,KosaiSora,0.025,0.0061162653263812095,0.00015290663315953025"
"0,AnastasiyaLitvinenko774,Laskka,0.025,0.047074219986738,0.00117685549966845"
"0,AnastasiyaLitvinenko774,LolaBanny,0.025,0.0061162653263812095,0.00015290663315953025"
"0,AnastasiyaLitvinenko774,LubaCh,0.025,0.0061162653263812095,0.00015290663315953025"
"0,AnastasiyaLitvinenko774,LyubashaZagrebina,0.05,0.0061162653263812095,0.0003058132663190605"
"0,AnastasiyaLitvinenko774,ManInTheBlackSuit,0.0375,0.02000000000000013,0.0007500000000000048"
"0,AnastasiyaLitvinenko774,NNNToniK,0.025,0.007722123286332261,0.00019305308215830652"
"0,AnastasiyaLitvinenko774,Naitween,0.0375,0.011015284838455486,0.00041307318144208073"
"0,AnastasiyaLitvinenko774,NatalyaVovk,0.02531645569620253,0.029857499854668124,0.000755886072270079"
"0,AnastasiyaLitvinenko774,Rivans,0.02857142857142857,0.0061162653263812095,0.00017475043789660599"
"0,AnastasiyaLitvinenko774,Sindalin,0.038461538461538464,0.006116265326381098,0.00023524097409158073"
"0,AnastasiyaLitvinenko774,SonyaSeverina,0.05,0.028520552964673596,0.00142602764823368"
"0,AnastasiyaLitvinenko774,Starjow,0.025,0.0061162653263812095,0.00015290663315953025"
"0,AnastasiyaLitvinenko774,StellaVermillion,0.025,0.0061162653263812095,0.00015290663315953025"
"0,AnastasiyaLitvinenko774,Tereschenkobooks,0.0379746835443038,0.020204102886728914,0.0007672444134200853"
"0,AnastasiyaLitvinenko774,Vera----,0.025974025974025976,0.02286016359632248,0.0005937704830213631"
"0,AnastasiyaLitvinenko774,YoriMe,0.020833333333333332,0.010050506338833531,0.00020938554872569856"
"0,AnastasiyaLitvinenko774,_Catherine37_,0.025,0.0022148421433909604,5.537105358477401e-05"
"0,AnastasiyaLitvinenko774,e____zi-ch,0.025,0.01845101291904483,0.00046127532297612076"
"0,AnastasiyaLitvinenko774,nine-tailedfox9,0.025,0.0061162653263812095,0.00015290663315953025"
"0,AnastasiyaLitvinenko774,privateer,0.025974025974025976,0.0013821706674902456,3.590053681792846e-05"
"0,AnastasiyaLitvinenko774,vikaskakun,0.025,0.0061162653263812095,0.00015290663315953025"
"0,AnastasiyaLitvinenko774,xenyaborchaninova,0.02564102564102564,0.040000000000000036,0.0010256410256410265"
"0,AnastasiyaMoiseenko,AVad,0.02531645569620253,0.0022148421433909604,5.6071952997239505e-05"
"0,AnastasiyaMoiseenko,Aleksandra_V,0.02564102564102564,0.007722123286332261,0.0001980031611880067"
"0,AnastasiyaMoiseenko,AnnaNemtina,0.05,0.0022148421433909604,0.00011074210716954802"
"0,AnastasiyaMoiseenko,ArnotSpuilzied,0.02531645569620253,0.0009717650624380125,2.460164715032943e-05"
"0,AnastasiyaMoiseenko,AssolGreen,0.025,0.0017256268250041007,4.314067062510252e-05"
"0,AnastasiyaMoiseenko,Banana_Ef,0.025,0.007722123286332261,0.00019305308215830652"
"0,AnastasiyaMoiseenko,BookMax,0.025,0.0022148421433909604,5.537105358477401e-05"
"0,AnastasiyaMoiseenko,Ckpenka,0.025,0.0061162653263812095,0.00015290663315953025"
"0,AnastasiyaMoiseenko,Daria9879,0.025,0.0061162653263812095,0.00015290663315953025"
"0,AnastasiyaMoiseenko,Erza,0.0375,0.005167993252386149,0.0001937997469644806"
"0,AnastasiyaMoiseenko,FellhauerProsaist,0.05,0.00853986601633272,0.000426993300816636"
"0,AnastasiyaMoiseenko,Forelain,0.025,0.014316100258170539,0.0003579025064542635"
"0,AnastasiyaMoiseenko,FransRubidium,0.0625,0.010196916085054686,0.0006373072553159179"
"0,AnastasiyaMoiseenko,IM_EkaterinaLipchenko,0.0375,0.005464157642812384,0.0002049059116054644"
"0,AnastasiyaMoiseenko,KristinaYaskulskaya,0.0273972602739726,0.007722123286332261,0.0002115650215433496"
"0,AnastasiyaMoiseenko,Ksanka48,0.02531645569620253,0.0061162653263812095,0.0001548421601615496"
"0,AnastasiyaMoiseenko,KseniyaMishkin,0.025,0.0017256268250041007,4.314067062510252e-05"
"0,AnastasiyaMoiseenko,Larvik,0.02564102564102564,0.0017256268250041007,4.424684166677181e-05"
"0,AnastasiyaMoiseenko,Lelik91,0.02531645569620253,0.007722123286332261,0.00019549679205904457"
"0,AnastasiyaMoiseenko,Louna99,0.02531645569620253,0.0022148421433909604,5.6071952997239505e-05"
"0,AnastasiyaMoiseenko,Mavritan,0.02531645569620253,0.0017256268250042117,4.368675506339777e-05"
"0,AnastasiyaMoiseenko,NatalyaMakukha,0.025,0.014316100258170539,0.0003579025064542635"
"0,AnastasiyaMoiseenko,Ohmarinamarina,0.02531645569620253,0.028957609765425274,0.0007331040446943107"
"0,AnastasiyaMoiseenko,Oleipersikori,0.025,9.381303083633163e-05,2.345325770908291e-06"
"0,AnastasiyaMoiseenko,ParkesIntuitive,0.0375,0.010050506338833531,0.00037689398770625744"
"0,AnastasiyaMoiseenko,RuminaMahmudova,0.02531645569620253,0.007722123286332261,0.00019549679205904457"
"0,AnastasiyaMoiseenko,TanyaShilova16,0.025,0.007722123286332261,0.00019305308215830652"
"0,AnastasiyaMoiseenko,TatyanaMarkova356,0.025,0.0017256268250041007,4.314067062510252e-05"
"0,AnastasiyaMoiseenko,Tatyana_Varava,0.0375,0.0038889686979511895,0.0001458363261731696"
"0,AnastasiyaMoiseenko,VarenkaShagovykh,0.0375,0.0001538579899866832,5.7696746245006205e-06"
"0,AnastasiyaMoiseenko,VeraKozina356,0.025,0.0061162653263812095,0.00015290663315953025"
"0,AnastasiyaMoiseenko,boooo,0.02564102564102564,0.01114177563071772,0.0002856865546337877"
"0,AnastasiyaMoiseenko,choocha,0.025,0.015663356752696256,0.0003915839188174064"
"0,AnastasiyaMoiseenko,deljfin4ik,0.02531645569620253,0.015612741578226008,0.00039525928046141794"
"0,AnastasiyaMoiseenko,diamond_n,0.0375,0.011015284838455597,0.00041307318144208485"
"0,AnastasiyaMoiseenko,galchonok86,0.025,0.0022148421433910714,5.537105358477679e-05"
"0,AnastasiyaMoiseenko,knigo_lyubka_,0.025,0.007722123286332261,0.00019305308215830652"
"0,AnastasiyaMoiseenko,mayerannaff,0.02531645569620253,0.0022148421433909604,5.6071952997239505e-05"
"0,AnastasiyaMoiseenko,melushonchik,0.025,0.0061162653263812095,0.00015290663315953025"
"0,AnastasiyaMoiseenko,rmorgenstern,0.0375,0.01989805449570725,0.0007461770435890219"
"0,AnastasiyaMoiseenko,sha_ma_man,0.025,0.002048259083848647,5.1206477096216176e-05"
"0,AnastasiyaMoiseenko,shvaich_v,0.0410958904109589,0.00207658406145661,8.53390710187648e-05"
"0,AnastasiyaMoiseenko,sorciere_rousse,0.02531645569620253,0.0009717650624380125,2.460164715032943e-05"
"0,AnastasiyaMoiseenko,xomka-xoxo,0.025,0.007722123286332261,0.00019305308215830652"
"0,AnastasiyaMoiseenko,yulyanya,0.02531645569620253,0.0014760155646608153,3.736748264964089e-05"
"0,AnastasiyaMolligan,DaryaKaravaeva,0.022222222222222223,0.0061162653263812095,0.00013591700725291576"
"0,AnastasiyaMolligan,EkaterinaSmirnova477,0.03333333333333333,0.005865153227565645,0.0001955051075855215"
"0,AnastasiyaMolligan,Juliettfitch,0.02197802197802198,0.031722676290642404,0.0006972016767174156"
"0,AnastasiyaMolligan,Kanemara,0.02197802197802198,0.0009717650624380125,2.135747389973654e-05"
"0,AnastasiyaMolligan,Kelaino,0.02197802197802198,0.0061162653263812095,0.00013442341376662"
"0,AnastasiyaMolligan,MarinnySunshine,0.02197802197802198,0.0061162653263812095,0.00013442341376662"
"0,AnastasiyaMolligan,MashaMakarenko775,0.02197802197802198,0.024390243902439046,0.000536049316537122"
"0,AnastasiyaMolligan,NataliyaNogova,0.018018018018018018,0.0061162653263812095,0.00011020297885371549"
"0,AnastasiyaMolligan,Rain-do,0.03296703296703297,0.005063323673818121,0.00016692275847752047"
"0,AnastasiyaMolligan,YuliyaFalicheva,0.02197802197802198,0.029857499854668124,0.0006562087880146841"
"0,AnastasiyaMolligan,diloginova,0.03296703296703297,0.0061162653263812095,0.00020163512064993"
"0,AnastasiyaMolligan,kazipule4ka,0.02702702702702703,0.005865153227565645,0.0001585176547990715"
"0,AnastasiyaMolligan,reader-4225360,0.02197802197802198,0.010050506338833531,0.00022089024920513258"
"0,AnastasiyaMolligan,taffety,0.02727272727272727,0.029857499854668124,0.0008142954505818579"
"0,AnastasiyaOlenyuk,AlfiVi,0.0425531914893617,0.004432229189224146,0.00018860549741379345"
"0,AnastasiyaOlenyuk,AnastasiyaGenrih,0.03896103896103896,0.00506332367381801,0.00019727235092797441"
"0,AnastasiyaOlenyuk,AnnaKulemina557,0.03896103896103896,0.005063323673818121,0.00019727235092797872"
"0,AnastasiyaOlenyuk,AnnaSudarenko,0.0547945205479452,0.010256681389212985,0.0005620099391349581"
"0,AnastasiyaOlenyuk,Danger_Acid,0.027777777777777776,7.18107070688534e-05,1.9947418630237056e-06"
"0,AnastasiyaOlenyuk,DaryaMatyushova,0.07792207792207792,0.0029594619498329866,0.00023060742466231063"
"0,AnastasiyaOlenyuk,Dianka18,0.03896103896103896,0.0009847368218079966,3.836636968083104e-05"
"0,AnastasiyaOlenyuk,Elena_Becker,0.025974025974025976,0.024390243902439046,0.0006335128286347805"
"0,AnastasiyaOlenyuk,HelloKateMe,0.027777777777777776,0.0061162653263812095,0.0001698962590661447"
"0,AnastasiyaOlenyuk,INS1998,0.02631578947368421,0.0016858301208827475,4.4363950549545985e-05"
"0,AnastasiyaOlenyuk,Isinca,0.020618556701030927,0.013606076167856251,0.0002805376529454897"
"0,AnastasiyaOlenyuk,KristinaYaskulskaya,0.05714285714285714,0.03223792357654531,0.001842167061516875"
"0,AnastasiyaOlenyuk,LeraMartynyuk,0.05194805194805195,0.01801949393803426,0.0009360776071706109"
"0,AnastasiyaOlenyuk,LinaReyne,0.030927835051546393,0.018504542377636213,0.0005723054343598829"
"0,AnastasiyaOlenyuk,LizaPodlubnaya,0.06493506493506493,0.009216786503329466,0.0005984926300863289"
"0,AnastasiyaOlenyuk,MargaritaHmelnitskaya,0.03896103896103896,0.005063323673818121,0.00019727235092797872"
"0,AnastasiyaOlenyuk,Mirelianna,0.03896103896103896,0.0011869440384786323,4.624457292773892e-05"
"0,AnastasiyaOlenyuk,MrsKuznetsova,0.025974025974025976,0.009852457023325822,0.0002559079746318396"
"0,AnastasiyaOlenyuk,Naitween,0.025974025974025976,0.002059734421668291,5.3499595368007563e-05"
"0,AnastasiyaOlenyuk,OlkaOlya,0.03896103896103896,0.008691932072243946,0.0003386467041134005"
"0,AnastasiyaOlenyuk,RinaKellyS,0.06666666666666667,0.003454241755120435,0.00023028278367469567"
"0,AnastasiyaOlenyuk,RitaBorisovna,0.02631578947368421,0.0061162653263812095,0.00016095435069424235"
"0,AnastasiyaOlenyuk,SabinaPetrushenko,0.02666666666666667,0.029857499854668124,0.0007961999961244834"
"0,AnastasiyaOlenyuk,SeryakHoldbacks,0.03896103896103896,0.010050506338833531,0.00039157816904546226"
"0,AnastasiyaOlenyuk,Siamese_dream,0.025974025974025976,0.0029455144984184,7.650687008878962e-05"
"0,AnastasiyaOlenyuk,SofyaRyzhova,0.02631578947368421,0.005063323673818121,0.00013324535983731897"
"0,AnastasiyaOlenyuk,SonyaSeverina,0.06493506493506493,0.0011869440384786323,7.70742882128982e-05"
"0,AnastasiyaOlenyuk,StellaVermillion,0.07792207792207792,0.005063323673818121,0.00039454470185595745"
"0,AnastasiyaOlenyuk,TEAnottea,0.039473684210526314,0.005063323673818121,0.00019986803975597845"
"0,AnastasiyaOlenyuk,Tereschenkobooks,0.07894736842105263,0.0007174116713652978,5.6637763528839295e-05"
"0,AnastasiyaOlenyuk,Valeriaaaa,0.030927835051546393,0.0061162653263812095,0.0001891628451458106"
"0,AnastasiyaOlenyuk,VictoriaRain,0.025974025974025976,0.0017256268250041007,4.482147597413249e-05"
"0,AnastasiyaOlenyuk,VuncannonWieldier,0.05263157894736842,0.003454241755120435,0.00018180219763791762"
"0,AnastasiyaOlenyuk,WolsdorfScepter,0.039473684210526314,0.0425728922436619,0.0016805089043550748"
"0,AnastasiyaOlenyuk,YoriMe,0.03225806451612903,0.029857499854668124,0.0009631451566021975"
"0,AnastasiyaOlenyuk,Zaytseva_Katya,0.07142857142857142,0.008903112097801147,0.0006359365784143676"
"0,AnastasiyaOlenyuk,Zurahi,0.03896103896103896,0.015151515151515138,0.0005903187721369534"
"0,AnastasiyaOlenyuk,_Alinochka_,0.09090909090909091,0.01409939649070091,0.0012817633173364464"
"0,AnastasiyaOlenyuk,_Books_are_heaven_,0.05194805194805195,0.01098901098901095,0.0005708577137148546"
"0,AnastasiyaOlenyuk,anasstasiya,0.04,0.003596209952755669,0.00014384839811022677"
"0,AnastasiyaOlenyuk,ann_lagun,0.02702702702702703,0.0061162653263812095,0.00016530446828057324"
"0,AnastasiyaOlenyuk,anonims,0.06493506493506493,0.003454241755120435,0.0002243014126701581"
"0,AnastasiyaOlenyuk,fsatdaml,0.02631578947368421,0.0061162653263812095,0.00016095435069424235"
"0,AnastasiyaOlenyuk,hylolo19,0.03896103896103896,0.0013489093468531665,5.255490961765584e-05"
"0,AnastasiyaOlenyuk,icecream00,0.04054054054054054,0.0011869440384786323,4.811935291129591e-05"
"0,AnastasiyaOlenyuk,innainnulya,0.06493506493506493,0.009142451007108532,0.0005936656498122423"
"0,AnastasiyaOlenyuk,julia__vesna,0.025974025974025976,0.0004879239129211843,1.267334838756323e-05"
"0,AnastasiyaOlenyuk,karplik,0.03896103896103896,0.0061162653263812095,0.00023829605167718996"
"0,AnastasiyaOlenyuk,kitorozhek,0.03125,0.015268072165338209,0.00047712725516681903"
"0,AnastasiyaOlenyuk,kluishenka,0.025974025974025976,0.029857499854668124,0.0007755194767446266"
"0,AnastasiyaOlenyuk,marinaterenskaya,0.07894736842105263,0.0029594619498329866,0.00023364173288155157"
"0,AnastasiyaOlenyuk,mirway,0.025974025974025976,0.017513475693043734,0.00045489547254659054"
"0,AnastasiyaOlenyuk,myguantanamo666,0.04285714285714286,0.006401659082350797,0.00027435681781503413"
"0,AnastasiyaOlenyuk,nasstyab,0.02666666666666667,0.0061162653263812095,0.00016310040870349892"
"0,AnastasiyaOlenyuk,odrinelle,0.03896103896103896,0.009852457023325822,0.0003838619619477593"
"0,AnastasiyaOlenyuk,privateer,0.06756756756756757,0.00966116475340717,0.0006527814022572413"
"0,AnastasiyaOlenyuk,reader-4815139,0.0684931506849315,0.0061162653263812095,0.0004189222826288499"
"0,AnastasiyaOlenyuk,reader-5139643,0.06578947368421052,0.005063323673818121,0.0003331133995932974"
"0,AnastasiyaOlenyuk,reader-5404594,0.039473684210526314,0.038491170303685984,0.0015193883014612889"
"0,AnastasiyaOlenyuk,rmaria199860,0.07792207792207792,0.01264847406213343,0.0009855953814649427"
"0,AnastasiyaOlenyuk,sitikovaelena27,0.03896103896103896,0.0015961702114104526,6.218844979521244e-05"
"0,AnastasiyaOlenyuk,tastybread,0.02666666666666667,0.005063323673818121,0.0001350219646351499"
"0,AnastasiyaOlenyuk,tima0,0.027777777777777776,0.0061162653263812095,0.0001698962590661447"
"0,AnastasiyaOlenyuk,vbpvs,0.10309278350515463,0.004605313639374997,0.00047477460199742236"
"0,AnastasiyaOlenyuk,weaknessmint,0.025974025974025976,0.0061162653263812095,0.00015886403445145998"
"0,AnastasiyaOlenyuk,xenyaborchaninova,0.02666666666666667,0.0061162653263812095,0.00016310040870349892"
"0,AnastasiyaPetrischeva879,SanechkaBorsuk,0.014388489208633094,0.0009717650624380125,1.3982231114216008e-05"
"0,AnastasiyaPetrischeva879,reader-5066641,0.016666666666666666,0.010050506338833531,0.00016750843898055885"
"0,Anastassiiaa,AlexandraLitkova,0.0375,0.0004879239129211843,1.829714673454441e-05"
"0,Anastassiiaa,MoChevalet,0.025,0.0061162653263812095,0.00015290663315953025"
"0,Anastassiiaa,vorontsovdg,0.038461538461538464,0.01754385964912275,0.0006747638326585674"
"0,Anastasyafeather,ABaoAKoo,0.03896103896103896,0.005063323673818121,0.00019727235092797872"
"0,Anastasyafeather,Alena_Dream_27_04,0.038461538461538464,0.007722123286332261,0.0002970047417820101"
"0,Anastasyafeather,AllaPaletskaya,0.039473684210526314,0.009852457023325822,0.0003889127772365456"
"0,Anastasyafeather,AnnaPetenjeva,0.025974025974025976,0.0061162653263812095,0.00015886403445145998"
"0,Anastasyafeather,Aquageniya,0.02564102564102564,0.010050506338833531,0.0002577052907393213"
"0,Anastasyafeather,BerishaStomped,0.030612244897959183,0.01231280072021168,0.0003769224710268882"
"0,Anastasyafeather,EvgeniyaMezentseva,0.025974025974025976,0.0061162653263812095,0.00015886403445145998"
"0,Anastasyafeather,Fireshcka,0.02564102564102564,0.0016858301208827475,4.3226413355967885e-05"
"0,Anastasyafeather,Forever_November,0.02564102564102564,0.029857499854668124,0.0007655769193504647"
"0,Anastasyafeather,JachLamphole,0.02564102564102564,0.015137225946083022,0.00038813399861751337"
"0,Anastasyafeather,Kristina0204,0.02564102564102564,0.010050506338833531,0.0002577052907393213"
"0,Anastasyafeather,Marina_zotova_,0.02564102564102564,0.015216441182063223,0.0003901651585144416"
"0,Anastasyafeather,May_be_ksu,0.02564102564102564,0.0061162653263812095,0.00015682731606105665"
"0,Anastasyafeather,NellyZinkeviien,0.02631578947368421,0.0061162653263812095,0.00016095435069424235"
"0,Anastasyafeather,Oleipersikori,0.02564102564102564,0.0061162653263812095,0.00015682731606105665"
"0,Anastasyafeather,Salmakis,0.03896103896103896,0.005865153227565645,0.0002285124634116485"
"0,Anastasyafeather,SnowmanObey,0.038461538461538464,0.005464157642812384,0.00021015990933893785"
"0,Anastasyafeather,YurijSeleznev,0.028169014084507043,0.0061162653263812095,0.00017228916412341435"
"0,Anastasyafeather,boute-en-train,0.02564102564102564,0.0061162653263812095,0.00015682731606105665"
"0,Anastasyafeather,findyourself,0.03896103896103896,0.0014760155646608153,5.7507099921849945e-05"
"0,Anastasyafeather,gae4ka,0.05128205128205128,0.01980394118039308,0.001015586727199645"
"0,Anastasyafeather,galchonok86,0.038461538461538464,0.005063323673818121,0.0001947432182237739"
"0,Anastasyafeather,k_pichugina,0.02564102564102564,0.029857499854668124,0.0007655769193504647"
"0,Anastasyafeather,marharytakoreva,0.02564102564102564,0.0061162653263812095,0.00015682731606105665"
"0,Anastasyafeather,natashik017,0.025974025974025976,0.029857499854668124,0.0007755194767446266"
"0,Anastasyafeather,nesemeyanna,0.02564102564102564,0.031722676290642404,0.000813401956170318"
"0,Anastasyafeather,olenenok94,0.02564102564102564,0.0061162653263812095,0.00015682731606105665"
"0,Anastasyafeather,olyacherrry,0.02564102564102564,0.0013821706674902456,3.5440273525390915e-05"
"0,Anastasyafeather,reader-5125714,0.02564102564102564,0.0061162653263812095,0.00015682731606105665"
"0,Anastasyafeather,sabakahola,0.038461538461538464,0.02286016359632248,0.0008792370613970185"
"0,AnatolijPizhonkov,GeneralAnna,0.020202020202020204,0.010050506338833531,0.00020304053209764712"
"0,AnatolijPizhonkov,GolcovaPolina,0.0379746835443038,0.007422026455367714,0.0002818491059000398"
"0,AnatolijPizhonkov,Lilit_Le_Fay,0.0379746835443038,0.0021198940341816686,8.05023050955064e-05"
"0,AnatolijPizhonkov,Stolen_Basilisk,0.0379746835443038,0.008163401865824427,0.0003100026024996618"
"0,AnatolijPizhonkov,sassecs,0.02531645569620253,0.0004879239129211843,1.2352504124586944e-05"
"0,AnatolijPizhonkov,yakovlevartyom08091989,0.0379746835443038,0.008163401865824538,0.000310002602499666"
"0,AnatolijSlobodchikov,GreeFireOwl,0.045454545454545456,0.007722123286332261,0.0003510056039241937"
